codigo_departamento,codigo_dpto_mpio,codigo_centro_poblado,nombre_departamento,nombre_municipio,nombre_centro_poblado,nombre_tipo_ctro_pbdo,longitud,latitud,nombre_distrito,tipo_municipio,nombre_area_metro
"27","27025","27025032","CHOCO","ALTO BAUDO","GUINEO","CENTRO POBLADO","-77.0842153994","5.63674098891","","MUNICIPIO","",
"27","27025","27025033","CHOCO","ALTO BAUDO","MIACORA","CENTRO POBLADO","-77.095088997","5.866646497","","MUNICIPIO","",
"27","27025","27025034","CHOCO","ALTO BAUDO","PLAYITA","CENTRO POBLADO","-76.9861493298","5.59386320535","","MUNICIPIO","",
"27","27025","27025035","CHOCO","ALTO BAUDO","PUERTO ALEGRE","CENTRO POBLADO","-77.0522327135","5.59949338675","","MUNICIPIO","",
"27","27025","27025036","CHOCO","ALTO BAUDO","PUERTO CORDOBA URUDO","CENTRO POBLADO","-77.0842153994","5.63674098891","","MUNICIPIO","",
"27","27025","27025037","CHOCO","ALTO BAUDO","PUERTO ECHEVERRY","CENTRO POBLADO","-76.9628303784","5.32230922959","","MUNICIPIO","",
"27","27025","27025038","CHOCO","ALTO BAUDO","PUERTO LIBIA","CENTRO POBLADO","-77.0842153994","5.63674098891","","MUNICIPIO","",
"27","27025","27025039","CHOCO","ALTO BAUDO","PUNTO CAIMINTO","CENTRO POBLADO","-77.0842153994","5.63674098891","","MUNICIPIO","",
"27","27025","27025040","CHOCO","ALTO BAUDO","BOCA DE LEON","CENTRO POBLADO","-76.9917850931","5.39639664689","","MUNICIPIO","",
"27","27025","27025041","CHOCO","ALTO BAUDO","NUEVO PLATANARES","CENTRO POBLADO","-76.9285541809","5.29166808192","","MUNICIPIO","",
"27","27050","27050000","CHOCO","ATRATO","YUTO","CABECERA MUNICIPAL","-76.635037458","5.53137351138","","MUNICIPIO","",
"27","27050","27050001","CHOCO","ATRATO","ARENAL","CENTRO POBLADO","-76.6157229936","5.5299793113","","MUNICIPIO","",
"27","27050","27050002","CHOCO","ATRATO","DONA JOSEFA","CENTRO POBLADO","-76.6469459541","5.55136846218","","MUNICIPIO","",
"27","27050","27050003","CHOCO","ATRATO","SAMURINDO","CENTRO POBLADO","-76.6525781706","5.58712649149","","MUNICIPIO","",
"27","27050","27050004","CHOCO","ATRATO","REAL DE TANANDO","CENTRO POBLADO","-76.599799307","5.61233416469","","MUNICIPIO","",
"27","27050","27050005","CHOCO","ATRATO","MOTOLDO","CENTRO POBLADO","-76.5803661078","5.58719415469","","MUNICIPIO","",
"27","27050","27050006","CHOCO","ATRATO","SAN JOSE DE PURRE","CENTRO POBLADO","-76.5530719643","5.64015145822","","MUNICIPIO","",
"27","27050","27050007","CHOCO","ATRATO","SAN MARTIN DE PURRE","CENTRO POBLADO","-76.5849798017","5.64779564166","","MUNICIPIO","",
"27","27050","27050008","CHOCO","ATRATO","LA MOLANA","CENTRO POBLADO","-76.673333134","5.60862350167","","MUNICIPIO","",
"27","27050","27050009","CHOCO","ATRATO","PUENTE DE TANANDO","CENTRO POBLADO","-76.6425098844","5.61509996669","","MUNICIPIO","",
"27","27050","27050010","CHOCO","ATRATO","PUENTE DE PAIMADO","CENTRO POBLADO","-76.6276434543","5.44302431142","","MUNICIPIO","",
"27","27050","27050013","CHOCO","ATRATO","LA TOMA","CENTRO POBLADO","","","","MUNICIPIO","",
"27","27050","27050017","CHOCO","ATRATO","REAL DE TANANDO (2DO)","CENTRO POBLADO","-76.6009617716","5.60998198068","","MUNICIPIO","",
"27","27050","27050018","CHOCO","ATRATO","VARIANTE DE MOTOLDO","CENTRO POBLADO","-76.5409461722","5.6114153993","","MUNICIPIO","",
"27","27073","27073000","CHOCO","BAGADO","BAGADO","CABECERA MUNICIPAL","-76.4152929877","5.41055495984","","MUNICIPIO","",
"27","27073","27073003","CHOCO","BAGADO","DABAIBE","CENTRO POBLADO","-76.1979690651","5.50311977236","","MUNICIPIO","",
"27","27073","27073004","CHOCO","BAGADO","ENGRIVADO","CENTRO POBLADO","-76.3087895135","5.39047443225","","MUNICIPIO","",
"27","27073","27073005","CHOCO","BAGADO","LA SIERRA","CENTRO POBLADO","-76.3574119022","5.40289313621","","MUNICIPIO","",
"27","27073","27073006","CHOCO","BAGADO","PIEDRA HONDA","CENTRO POBLADO","-76.1979690651","5.50311977236","","MUNICIPIO","",
"27","27073","27073007","CHOCO","BAGADO","SAN MARINO","CENTRO POBLADO","-76.3341772536","5.39798963337","","MUNICIPIO","",
"27","27073","27073009","CHOCO","BAGADO","EL SALTO","CENTRO POBLADO","-76.3385019691","5.3957380158","","MUNICIPIO","",
"27","27073","27073010","CHOCO","BAGADO","PLAYA BONITA","CENTRO POBLADO","-76.3361133814","5.39596782765","","MUNICIPIO","",
"27","27073","27073011","CHOCO","BAGADO","VIVICORA","CENTRO POBLADO","-76.2149746073","5.43995077437","","MUNICIPIO","",
"27","27073","27073012","CHOCO","BAGADO","PESCADITO","CENTRO POBLADO","-76.1833423708","5.52203400711","","MUNICIPIO","",
"27","27073","27073013","CHOCO","BAGADO","CUAJANDO","CENTRO POBLADO","-76.3270062645","5.39157138301","","MUNICIPIO","",
"27","27073","27073014","CHOCO","BAGADO","MUCHICHI","CENTRO POBLADO","-76.3539272775","5.40169933925","","MUNICIPIO","",
"27","27073","27073015","CHOCO","BAGADO","OCHOA","CENTRO POBLADO","-76.3483799893","5.39389221485","","MUNICIPIO","",
"27","27075","27075000","CHOCO","BAHIA SOLANO","CIUDAD MUTIS","CABECERA MUNICIPAL","-77.4027503497","6.22224546046","","MUNICIPIO","",
"27","27075","27075001","CHOCO","BAHIA SOLANO","CUPICA","CENTRO POBLADO","-77.4774200806","6.70685035833","","MUNICIPIO","",
"27","27075","27075002","CHOCO","BAHIA SOLANO","EL VALLE","CENTRO POBLADO","-77.4275518693","6.10388977429","","MUNICIPIO","",
"27","27075","27075003","CHOCO","BAHIA SOLANO","HUACA","CENTRO POBLADO","-77.3769695971","6.31009129458","","MUNICIPIO","",
"27","27075","27075004","CHOCO","BAHIA SOLANO","HUINA","CENTRO POBLADO","-77.4558421064","6.27065375567","","MUNICIPIO","",
"27","27075","27075006","CHOCO","BAHIA SOLANO","MECANA","CENTRO POBLADO","-77.3864111646","6.2643531198","","MUNICIPIO","",
"27","27075","27075007","CHOCO","BAHIA SOLANO","NABUGA","CENTRO POBLADO","-77.3566783736","6.39284166621","","MUNICIPIO","",
"27","27075","27075009","CHOCO","BAHIA SOLANO","PLAYITA POTE","CENTRO POBLADO","-77.3695553028","6.35152273029","","MUNICIPIO","",
"27","27077","27077000","CHOCO","BAJO BAUDO","PIZARRO","CABECERA MUNICIPAL","-77.3654099858","4.95462667208","","MUNICIPIO","",
"27","27077","27077002","CHOCO","BAJO BAUDO","BELEN DE DOCAMPODO","CENTRO POBLADO","-77.2117579328","4.68890000885","","MUNICIPIO","",
"27","27077","27077005","CHOCO","BAJO BAUDO","CUEVITA","CENTRO POBLADO","-77.4226384863","5.44517438899","","MUNICIPIO","",
"27","27077","27077006","CHOCO","BAJO BAUDO","DOTENEDO","CENTRO POBLADO","-77.0827135244","4.49286543459","","MUNICIPIO","",
"27","27077","27077007","CHOCO","BAJO BAUDO","HIJUA","CENTRO POBLADO","-77.3114129401","4.68542254307","","MUNICIPIO","",
"27","27077","27077008","CHOCO","BAJO BAUDO","ORPUA","CENTRO POBLADO","-77.3189883182","4.57308964027","","MUNICIPIO","",
"27","27077","27077009","CHOCO","BAJO BAUDO","PAVASA","CENTRO POBLADO","-77.3546782571","5.33416909303","","MUNICIPIO","",
"27","27077","27077011","CHOCO","BAJO BAUDO","PILIZA","CENTRO POBLADO","-77.3744911357","5.07741259492","","MUNICIPIO","",
"27","27077","27077012","CHOCO","BAJO BAUDO","PLAYITA","CENTRO POBLADO","-77.0758819803","5.30839337845","","MUNICIPIO","",
"27","27077","27077014","CHOCO","BAJO BAUDO","PUNTA PURRICHA","CENTRO POBLADO","-77.3687073871","5.15658610121","","MUNICIPIO","",
"27","27077","27077016","CHOCO","BAJO BAUDO","SIVIRU","CENTRO POBLADO","-77.3429460614","4.80595577504","","MUNICIPIO","",
"27","27077","27077019","CHOCO","BAJO BAUDO","VIRUDO","CENTRO POBLADO","-77.4023521326","5.39987958627","","MUNICIPIO","",
"27","27077","27077022","CHOCO","BAJO BAUDO","PUNTA DE IGUA","CENTRO POBLADO","-77.0827135244","4.49286543459","","MUNICIPIO","",
"27","27077","27077024","CHOCO","BAJO BAUDO","VILLA MARIA","CENTRO POBLADO","-77.3550161306","5.13557362852","","MUNICIPIO","",
"27","27077","27077026","CHOCO","BAJO BAUDO","GUINEAL","CENTRO POBLADO","-77.3117261245","4.70771963805","","MUNICIPIO","",
"27","27077","27077029","CHOCO","BAJO BAUDO","USARAGA","CENTRO POBLADO","-77.3394748132","4.9033026426","","MUNICIPIO","",
"27","27077","27077032","CHOCO","BAJO BAUDO","PUERTO ABADIA","CENTRO POBLADO","-77.316971025","4.64109523222","","MUNICIPIO","",
"27","27099","27099000","CHOCO","BOJAYA","BELLAVISTA","CABECERA MUNICIPAL","-76.8834694949","6.55625744373","","MUNICIPIO","",
"27","27099","27099001","CHOCO","BOJAYA","ALFONSO LOPEZ","CENTRO POBLADO","-76.7965796302","6.43646129725","","MUNICIPIO","",
"27","27099","27099002","CHOCO","BOJAYA","LA LOMA DE BOJAYA","CENTRO POBLADO","-76.9724377261","6.52122035953","","MUNICIPIO","",
"27","27099","27099003","CHOCO","BOJAYA","ISLA DE LOS PALACIOS","CENTRO POBLADO","-76.9255196363","6.83323562612","","MUNICIPIO","",
"27","27099","27099004","CHOCO","BOJAYA","LA BOBA","CENTRO POBLADO","-76.7715988686","6.39668706566","","MUNICIPIO","",
"27","27099","27099005","CHOCO","BOJAYA","NAPIPI","CENTRO POBLADO","-76.9395243927","6.66467959449","","MUNICIPIO","",
"27","27099","27099006","CHOCO","BOJAYA","BOCA DE OPOGADO","CENTRO POBLADO","-76.9725900731","6.81243128817","","MUNICIPIO","",
"27","27099","27099008","CHOCO","BOJAYA","PUERTO CONTO","CENTRO POBLADO","-76.8512191777","6.55058435568","","MUNICIPIO","",
"27","27099","27099009","CHOCO","BOJAYA","SAN JOSE","CENTRO POBLADO","-76.7685896867","6.47147092784","","MUNICIPIO","",
"27","27099","27099011","CHOCO","BOJAYA","VERACRUZ","CENTRO POBLADO","-76.8222436051","6.4880951108","","MUNICIPIO","",
"27","27099","27099012","CHOCO","BOJAYA","POGUE","CENTRO POBLADO","-77.000150933","6.43827575232","","MUNICIPIO","",
"27","27099","27099013","CHOCO","BOJAYA","MESOPOTAMIA","CENTRO POBLADO","-77.0243481522","6.80894384768","","MUNICIPIO","",
"27","27099","27099015","CHOCO","BOJAYA","EL TIGRE","CENTRO POBLADO","-76.7892951181","6.35284389283","","MUNICIPIO","",
"27","27099","27099021","CHOCO","BOJAYA","CORAZON DE JESUS","CENTRO POBLADO","-76.969025111","6.56479735641","","MUNICIPIO","",
"27","27099","27099029","CHOCO","BOJAYA","PICHICORA","CENTRO POBLADO","-76.9985676298","6.52397788597","","MUNICIPIO","",
"27","27099","27099030","CHOCO","BOJAYA","PIEDRA CANDELA","CENTRO POBLADO","-76.9582940901","6.48777491438","","MUNICIPIO","",
"27","27135","27135000","CHOCO","EL CANTON DEL SAN PABLO","MANAGRU","CABECERA MUNICIPAL","-76.7268500506","5.33533532037","","MUNICIPIO","",
"27","27135","27135001","CHOCO","EL CANTON DEL SAN PABLO","BOCA DE RASPADURA","CENTRO POBLADO","-76.7129438644","5.26579924604","","MUNICIPIO","",
"27","27135","27135003","CHOCO","EL CANTON DEL SAN PABLO","PUERTO PERVEL","CENTRO POBLADO","-76.718532641","5.39585670382","","MUNICIPIO","",
"27","27135","27135004","CHOCO","EL CANTON DEL SAN PABLO","TARIDO","CENTRO POBLADO","-76.805578744","5.42164629864","","MUNICIPIO","",
"27","27135","27135005","CHOCO","EL CANTON DEL SAN PABLO","GUAPANDO","CENTRO POBLADO","-76.6671102904","5.34583835775","","MUNICIPIO","",
"27","27135","27135007","CHOCO","EL CANTON DEL SAN PABLO","LA ISLA","CENTRO POBLADO","-76.6822312539","5.24200592493","","MUNICIPIO","",
"27","27150","27150000","CHOCO","CARMEN DEL DARIEN","CURBARADO","CABECERA MUNICIPAL","-76.9707169669","7.15840296592","","MUNICIPIO","",
"27","27150","27150001","CHOCO","CARMEN DEL DARIEN","BRISAS","CENTRO POBLADO","-76.974230164","7.03364654125","","MUNICIPIO","",
"27","27150","27150002","CHOCO","CARMEN DEL DARIEN","DOMINGODO","CENTRO POBLADO","-77.0331910753","7.17853782966","","MUNICIPIO","",
"27","27150","27150003","CHOCO","CARMEN DEL DARIEN","LA GRANDE","CENTRO POBLADO","-76.8881194288","7.03798030045","","MUNICIPIO","",
"27","27150","27150004","CHOCO","CARMEN DEL DARIEN","PUERTO LLERAS","CENTRO POBLADO","-76.6698503263","7.19045218852","","MUNICIPIO","",
"27","27150","27150006","CHOCO","CARMEN DEL DARIEN","VIGIA DE CURBADO","CENTRO POBLADO","-76.9224148529","7.07387193754","","MUNICIPIO","",
"27","27150","27150007","CHOCO","CARMEN DEL DARIEN","VILLA NUEVA DE MONTANO","CENTRO POBLADO","-76.9676934129","6.96895322711","","MUNICIPIO","",
"27","27150","27150008","CHOCO","CARMEN DEL DARIEN","APARTADO BUENA VISTA","CENTRO POBLADO","-76.974230164","7.03364654125","","MUNICIPIO","",
"27","27150","27150012","CHOCO","CARMEN DEL DARIEN","CHICAO","CENTRO POBLADO","-76.974230164","7.03364654125","","MUNICIPIO","",
"27","27150","27150014","CHOCO","CARMEN DEL DARIEN","LA MADRE","CENTRO POBLADO","-76.974230164","7.03364654125","","MUNICIPIO","",
"27","27150","27150017","CHOCO","CARMEN DEL DARIEN","CHINTADO MEDIO","CENTRO POBLADO","-76.974230164","7.03364654125","","MUNICIPIO","",
"27","27160","27160000","CHOCO","CERTEGUI","CERTEGUI","CABECERA MUNICIPAL","-76.6080212077","5.37041379046","","MUNICIPIO","",
"27","27160","27160001","CHOCO","CERTEGUI","LA TOMA","CENTRO POBLADO","-76.5226423687","5.38982822889","","MUNICIPIO","",
"27","27160","27160002","CHOCO","CERTEGUI","PARECITO","CENTRO POBLADO","-76.5477025719","5.35351238519","","MUNICIPIO","",
"27","27160","27160003","CHOCO","CERTEGUI","PAREDES","CENTRO POBLADO","-76.5226423687","5.38982822889","","MUNICIPIO","",
"27","27160","27160006","CHOCO","CERTEGUI","MEMERA","CENTRO POBLADO","-76.6007676043","5.3764548613","","MUNICIPIO","",
"27","27160","27160007","CHOCO","CERTEGUI","OGODO","CENTRO POBLADO","-76.5006234432","5.45126109592","","MUNICIPIO","",
"27","27160","27160008","CHOCO","CERTEGUI","LA VUELTA","CENTRO POBLADO","-76.5446055154","5.46066269673","","MUNICIPIO","",
"27","27160","27160009","CHOCO","CERTEGUI","LAS HAMACAS","CENTRO POBLADO","-76.4848132771","5.44672996432","","MUNICIPIO","",
"27","27160","27160010","CHOCO","CERTEGUI","SAN JORGE","CENTRO POBLADO","-76.4770911135","5.45033743642","","MUNICIPIO","",
"27","27205","27205000","CHOCO","CONDOTO","CONDOTO","CABECERA MUNICIPAL","-76.650682657","5.09100320813","","MUNICIPIO","",
"27","27205","27205006","CHOCO","CONDOTO","MANDINGA","CENTRO POBLADO","-76.6597099615","5.1192787759","","MUNICIPIO","",
"27","27205","27205007","CHOCO","CONDOTO","OPOGODO","CENTRO POBLADO","-76.6532552945","5.05792412969","","MUNICIPIO","",
"27","27205","27205008","CHOCO","CONDOTO","SANTA ANA","CENTRO POBLADO","-76.5225860054","5.10715851515","","MUNICIPIO","",
"27","27205","27205014","CHOCO","CONDOTO","LA PLANTA","CENTRO POBLADO","-76.5070175105","5.07058610027","","MUNICIPIO","",
"27","27205","27205015","CHOCO","CONDOTO","ILARIA","CENTRO POBLADO","-76.642373522","5.07281419852","","MUNICIPIO","",
"27","27205","27205016","CHOCO","CONDOTO","CONSUELO ANDRAPEDA","CENTRO POBLADO","-76.5070175105","5.07058610027","","MUNICIPIO","",
"27","27205","27205017","CHOCO","CONDOTO","EL PASO","CENTRO POBLADO","-76.4807619527","5.09619827143","","MUNICIPIO","",
"27","27245","27245000","CHOCO","EL CARMEN DE ATRATO","EL CARMEN DE ATRATO","CABECERA MUNICIPAL","-76.1422298644","5.89975136084","","MUNICIPIO","",
"27","27245","27245004","CHOCO","EL CARMEN DE ATRATO","LA MANSA","CENTRO POBLADO","-76.0854256551","5.88085510548","","MUNICIPIO","",
"27","27245","27245005","CHOCO","EL CARMEN DE ATRATO","EL PORVENIR","CENTRO POBLADO","-76.153128072","5.8589422272","","MUNICIPIO","",
"27","27245","27245006","CHOCO","EL CARMEN DE ATRATO","EL SIETE","CENTRO POBLADO","-76.1494565772","5.8658527545","","MUNICIPIO","",
"27","27245","27245008","CHOCO","EL CARMEN DE ATRATO","EL 18","CENTRO POBLADO","-76.3676101144","5.72341462239","","MUNICIPIO","",
"27","27245","27245009","CHOCO","EL CARMEN DE ATRATO","EL 21","CENTRO POBLADO","-76.1918944235","5.81093836431","","MUNICIPIO","",
"27","27245","27245010","CHOCO","EL CARMEN DE ATRATO","LA PAZ","CENTRO POBLADO","-76.1455025288","5.89281946205","","MUNICIPIO","",
"27","27250","27250000","CHOCO","EL LITORAL DEL SAN JUAN","SANTA GENOVEVA DE DOCORDO","CABECERA MUNICIPAL","-77.3598378367","4.25676670562","","MUNICIPIO","",
"27","27250","27250001","CHOCO","EL LITORAL DEL SAN JUAN","COPOMA","CENTRO POBLADO","-77.0085998271","4.34263186477","","MUNICIPIO","",
"27","27250","27250002","CHOCO","EL LITORAL DEL SAN JUAN","CUCURRUPI","CENTRO POBLADO","-77.0085807255","4.40081419972","","MUNICIPIO","",
"27","27250","27250003","CHOCO","EL LITORAL DEL SAN JUAN","QUEBRADA DE TOGOROMA","CENTRO POBLADO","-77.3826312376","4.37664801609","","MUNICIPIO","",
"27","27250","27250004","CHOCO","EL LITORAL DEL SAN JUAN","CORRIENTE PALO","CENTRO POBLADO","-76.9878582789","4.27294019064","","MUNICIPIO","",
"27","27250","27250005","CHOCO","EL LITORAL DEL SAN JUAN","PICHIMA","CENTRO POBLADO","-77.3435310425","4.43272621175","","MUNICIPIO","",
"27","27250","27250006","CHOCO","EL LITORAL DEL SAN JUAN","PALESTINA","CENTRO POBLADO","-77.1354329591","4.16264672157","","MUNICIPIO","",
"27","27250","27250007","CHOCO","EL LITORAL DEL SAN JUAN","CHARAMBIRA","CENTRO POBLADO","-77.4865533801","4.27890392569","","MUNICIPIO","",
"27","27250","27250009","CHOCO","EL LITORAL DEL SAN JUAN","DESCOLGADERO","CENTRO POBLADO","-76.9878582789","4.27294019064","","MUNICIPIO","",
"27","27250","27250010","CHOCO","EL LITORAL DEL SAN JUAN","EL COCO","CENTRO POBLADO","-77.1372705492","4.17734541106","","MUNICIPIO","",
"27","27250","27250012","CHOCO","EL LITORAL DEL SAN JUAN","QUICHARO","CENTRO POBLADO","-77.113057644","4.17464798991","","MUNICIPIO","",
"27","27250","27250017","CHOCO","EL LITORAL DEL SAN JUAN","LAS PENITAS","CENTRO POBLADO","-77.0267990539","4.29212995144","","MUNICIPIO","",
"27","27250","27250018","CHOCO","EL LITORAL DEL SAN JUAN","LOS PEREA","CENTRO POBLADO","-77.0588299779","4.21394692801","","MUNICIPIO","",
"27","27250","27250019","CHOCO","EL LITORAL DEL SAN JUAN","MUNGUIDO","CENTRO POBLADO","-77.0281624918","4.20886946276","","MUNICIPIO","",
"27","27250","27250020","CHOCO","EL LITORAL DEL SAN JUAN","CHAPPIEN","CENTRO POBLADO","-77.0126859373","4.34217561801","","MUNICIPIO","",
"27","27250","27250021","CHOCO","EL LITORAL DEL SAN JUAN","BURUJON","CENTRO POBLADO","-77.3320618553","4.19332806372","","MUNICIPIO","",
"27","27250","27250022","CHOCO","EL LITORAL DEL SAN JUAN","PANGALITA","CENTRO POBLADO","-77.0107855421","4.20655197909","","MUNICIPIO","",
"27","27250","27250023","CHOCO","EL LITORAL DEL SAN JUAN","PAPAYO","CENTRO POBLADO","-77.3049643778","4.16927380005","","MUNICIPIO","",
"27","27250","27250025","CHOCO","EL LITORAL DEL SAN JUAN","CARRA","CENTRO POBLADO","-77.3155044322","4.22547363855","","MUNICIPIO","",
"27","27250","27250026","CHOCO","EL LITORAL DEL SAN JUAN","PUERTO MURILLO","CENTRO POBLADO","-76.910099999","4.70215999634","","MUNICIPIO","",
"27","27250","27250028","CHOCO","EL LITORAL DEL SAN JUAN","QUEBRADA DE PICHIMA","CENTRO POBLADO","-77.2388153677","4.40272928247","","MUNICIPIO","",
"27","27250","27250029","CHOCO","EL LITORAL DEL SAN JUAN","PANGALA","CENTRO POBLADO","-77.0175120483","4.23798203454","","MUNICIPIO","",
"27","27250","27250030","CHOCO","EL LITORAL DEL SAN JUAN","SAN JOSE","CENTRO POBLADO","-77.097411972","4.22128796886","","MUNICIPIO","",
"27","27250","27250031","CHOCO","EL LITORAL DEL SAN JUAN","TAPARAL","CENTRO POBLADO","-77.1047314309","4.21232803681","","MUNICIPIO","",
"27","27250","27250032","CHOCO","EL LITORAL DEL SAN JUAN","TAPARALITO","CENTRO POBLADO","-77.0993176417","4.21755465552","","MUNICIPIO","",
"27","27250","27250034","CHOCO","EL LITORAL DEL SAN JUAN","TORDO","CENTRO POBLADO","-77.0168444168","4.33772227776","","MUNICIPIO","",
"27","27250","27250035","CHOCO","EL LITORAL DEL SAN JUAN","TROJITA","CENTRO POBLADO","-76.9878582789","4.27294019064","","MUNICIPIO","",
"27","27250","27250036","CHOCO","EL LITORAL DEL SAN JUAN","VENADO","CENTRO POBLADO","-77.3262026685","4.53506406106","","MUNICIPIO","",
"27","27250","27250039","CHOCO","EL LITORAL DEL SAN JUAN","UNION VALSALITO","CENTRO POBLADO","-77.3699554301","4.26143820161","","MUNICIPIO","",
"27","27250","27250040","CHOCO","EL LITORAL DEL SAN JUAN","BARRIOS UNIDOS","CENTRO POBLADO","-77.0105786468","4.20918388193","","MUNICIPIO","",
"27","27250","27250041","CHOCO","EL LITORAL DEL SAN JUAN","CABECERA","CENTRO POBLADO","-77.01947768","4.246774588","","MUNICIPIO","",
"27","27250","27250042","CHOCO","EL LITORAL DEL SAN JUAN","LAS DELICIAS","CENTRO POBLADO","-77.0208996209","4.18395916568","","MUNICIPIO","",
"27","27250","27250043","CHOCO","EL LITORAL DEL SAN JUAN","UNION GUAIMIA","CENTRO POBLADO","-77.0194776804","4.24677458838","","MUNICIPIO","",
"27","27361","27361000","CHOCO","ISTMINA","ISTMINA","CABECERA MUNICIPAL","-76.6851803224","5.15394649553","","MUNICIPIO","",
"27","27361","27361004","CHOCO","ISTMINA","BASURU","CENTRO POBLADO","-76.7577738669","5.10524628938","","MUNICIPIO","",
"27","27361","27361009","CHOCO","ISTMINA","PRIMAVERA","CENTRO POBLADO","-76.7428982915","4.99830485079","","MUNICIPIO","",
"27","27361","27361029","CHOCO","ISTMINA","SAN ANTONIO","CENTRO POBLADO","-76.6899987631","5.13060640666","","MUNICIPIO","",
"27","27361","27361032","CHOCO","ISTMINA","SURUCO SANTA MONICA","CENTRO POBLADO","-76.7484036389","5.22331267534","","MUNICIPIO","",
"27","27361","27361037","CHOCO","ISTMINA","CARMELITA","CENTRO POBLADO","-76.7610390849","5.10187894885","","MUNICIPIO","",
"27","27361","27361040","CHOCO","ISTMINA","GUINIGUINI","CENTRO POBLADO","-76.7657905684","5.00672774099","","MUNICIPIO","",
"27","27361","27361041","CHOCO","ISTMINA","JUANA MARCELA","CENTRO POBLADO","-76.7616020992","5.10587986896","","MUNICIPIO","",
"27","27361","27361042","CHOCO","ISTMINA","PAITO","CENTRO POBLADO","-76.7531972709","5.09502226127","","MUNICIPIO","",
"27","27361","27361043","CHOCO","ISTMINA","PLAYA GRANDE","CENTRO POBLADO","-76.7447674434","5.09246302635","","MUNICIPIO","",
"27","27361","27361044","CHOCO","ISTMINA","CHIGORODO (PUERTO SALAZAR)","CENTRO POBLADO","-76.7754845703","5.26121792687","","MUNICIPIO","",
"27","27361","27361049","CHOCO","ISTMINA","PRIMERA MOJARRA","CENTRO POBLADO","-76.6594536729","5.15891811598","","MUNICIPIO","",
"27","27372","27372000","CHOCO","JURADO","JURADO","CABECERA MUNICIPAL","-77.7627509172","7.10361908265","","MUNICIPIO","",
"27","27372","27372004","CHOCO","JURADO","PUNTA ARDITA","CENTRO POBLADO","-77.8035603854","7.1498398867","","MUNICIPIO","",
"27","27372","27372007","CHOCO","JURADO","PUNTA PINA","CENTRO POBLADO","-77.5244347703","6.6578593843","","MUNICIPIO","",
"27","27413","27413000","CHOCO","LLORO","LLORO","CABECERA MUNICIPAL","-76.5452106324","5.49815080132","","MUNICIPIO","",
"27","27413","27413003","CHOCO","LLORO","LA VUELTA","CENTRO POBLADO","-76.544436362","5.460830856","","MUNICIPIO","",
"27","27413","27413004","CHOCO","LLORO","LAS HAMACAS","CENTRO POBLADO","-76.485859823","5.44387717","","MUNICIPIO","",
"27","27413","27413007","CHOCO","LLORO","BORAUDO","CENTRO POBLADO","-76.5749602803","5.5115652967","","MUNICIPIO","",
"27","27413","27413009","CHOCO","LLORO","NIPORDU","CENTRO POBLADO","-76.4557521573","5.49684359715","","MUNICIPIO","",
"27","27413","27413010","CHOCO","LLORO","OGODO","CENTRO POBLADO","-76.500623443","5.451261096","","MUNICIPIO","",
"27","27413","27413011","CHOCO","LLORO","VILLA CLARET","CENTRO POBLADO","-76.4518279944","5.55011269205","","MUNICIPIO","",
"27","27413","27413013","CHOCO","LLORO","BOCA DE CAPA","CENTRO POBLADO","-76.5120954866","5.51807750347","","MUNICIPIO","",
"27","27413","27413014","CHOCO","LLORO","BOCAS DE TUMUTUMBUDO","CENTRO POBLADO","-76.4930155789","5.51416942668","","MUNICIPIO","",
"27","27413","27413015","CHOCO","LLORO","CANCHIDO","CENTRO POBLADO","-76.5317534911","5.52369119489","","MUNICIPIO","",
"27","27413","27413016","CHOCO","LLORO","LA PLAYA","CENTRO POBLADO","-76.5034429608","5.50875833453","","MUNICIPIO","",
"27","27413","27413017","CHOCO","LLORO","PLAYA ALTA","CENTRO POBLADO","-76.5821414181","5.51952371585","","MUNICIPIO","",
"27","27413","27413018","CHOCO","LLORO","PUERTO MORENO","CENTRO POBLADO","-76.4724862078","5.5062038867","","MUNICIPIO","",
"27","27413","27413019","CHOCO","LLORO","SAN JORGE","CENTRO POBLADO","-76.477278719","5.445489169","","MUNICIPIO","",
"27","27425","27425000","CHOCO","MEDIO ATRATO","BETE","CABECERA MUNICIPAL","-76.7824142234","5.99483547118","","MUNICIPIO","",
"27","27425","27425001","CHOCO","MEDIO ATRATO","BOCA DE AME","CENTRO POBLADO","-76.7640854079","6.05447198649","","MUNICIPIO","",
"27","27425","27425002","CHOCO","MEDIO ATRATO","BOCA DE BEBARA","CENTRO POBLADO","-76.6947257302","6.12389973299","","MUNICIPIO","",
"27","27425","27425003","CHOCO","MEDIO ATRATO","CAMPOALEGRE","CENTRO POBLADO","-76.8081759851","5.89202530852","","MUNICIPIO","",
"27","27425","27425004","CHOCO","MEDIO ATRATO","EL LLANO DE BEBARA","CENTRO POBLADO","-76.6126022202","6.10158887323","","MUNICIPIO","",
"27","27425","27425005","CHOCO","MEDIO ATRATO","EL LLANO DE BEBARAMA","CENTRO POBLADO","-76.691219763","6.005590482","","MUNICIPIO","",
"27","27425","27425006","CHOCO","MEDIO ATRATO","SAN ANTONIO DEL BUEY (CAMPO SANTO)","CENTRO POBLADO","-76.821517409","6.101876538","","MUNICIPIO","",
